,Phe,,Cys,,Tyr,,Gln,,Leu,,Asn,,Gly,,Ile,,Pro,,Arg,,Ala,,Asp,,Glu,,His,,Lys,,Met,,Ser,,Thr,,Trp,,Val
1377.92,97.7591,1378.02,64.3797,1378.02,47.6886,1377.92,109.681,1378.02,95.3773,1377.92,45.303,1378.05,23.8443,1377.92,73.9154,1377.47,45.3011,1377.92,66.7623,1377.9,55.1987499999999,1377.9,40.1945142857142,1377.9,32.7010928571429,1377.9,124.94016,1377.9,51.4345999999999,1377.9,44.3486999999999,1377.9,260.689333333333,1377.9,134.320333333333,1377.9,102.311772727273,1377.9,72.3270666666666
1376.88,121.578,1376.97,71.5184,1376.97,28.6074,1376.88,109.659,1376.97,95.3579,1376.88,40.526,1377,21.4555,1376.88,59.5971,1376.42,30.9891,1376.88,69.1326,1376.85,53.1614999999999,1376.85,38.8253571428571,1376.85,29.2896,1376.85,123.96464,1376.85,50.4004428571428,1376.85,47.1999399999999,1376.85,241.568666666667,1376.85,129.526333333333,1376.85,103.155954545455,1376.85,64.3668333333332
1375.83,69.1185,1375.92,64.3534,1375.92,47.6692,1375.83,104.869,1375.92,97.7219,1375.83,40.5178,1375.95,38.1353,1375.83,42.9012,1375.37,26.2161,1375.83,54.8181,1375.8,52.9129499999999,1375.8,35.7531428571428,1375.8,29.1129,1375.8,127.74836,1375.8,51.7518428571428,1375.8,48.1456399999999,1375.8,246.288666666667,1375.8,127.113333333333,1375.8,102.269781818182,1375.8,54.0248333333333
1374.78,104.848,1374.87,83.4041,1374.87,45.2765,1374.78,102.465,1374.87,121.532,1374.78,38.1266,1374.91,28.5957,1374.78,59.5728,1374.32,23.8279,1374.78,64.3386,1374.75,50.9944999999999,1374.75,33.3624428571428,1374.75,29.9580785714286,1374.75,126.7674,1374.75,52.4240142857142,1374.75,49.0872599999999,1374.75,230.346,1374.75,131.059333333333,1374.75,101.597781818182,1374.75,57.9828999999999
1373.73,81.0025,1373.82,59.5622,1373.82,40.5023,1373.73,85.7673,1373.82,90.5346,1373.73,38.1188,1373.86,40.5023,1373.73,57.1782,1373.28,30.9699,1373.73,71.4728,1373.7,51.5790499999999,1373.7,33.6952999999999,1373.7,27.7389142857143,1373.7,132.46448,1373.7,51.0537428571428,1373.7,48.6012599999999,1373.7,247.772,1373.7,136.593,1373.7,102.879454545455,1373.7,67.4999999999999
1372.68,102.423,1372.77,64.3141,1372.77,57.1681,1372.68,107.187,1372.77,104.808,1372.68,42.8749,1372.81,30.966,1372.68,92.8957,1372.23,26.1999,1372.68,66.6943,1372.65,51.5685999999999,1372.65,34.3676714285714,1372.65,27.5615928571429,1372.65,130.52956,1372.65,50.7024999999999,1372.65,51.9258799999999,1372.65,269.950666666667,1372.65,131.007666666667,1372.65,102.208090909091,1372.65,77.0161333333333
1371.63,80.9694,1371.72,73.8271,1371.72,54.7749,1371.63,85.7324,1371.72,76.2086,1371.63,45.2476,1371.76,23.8152,1371.63,54.7734,1371.18,26.1945,1371.63,61.9178,1371.6,51.2017999999999,1371.6,34.0198999999999,1371.6,26.3657642857143,1371.6,135.26916,1371.6,49.3327857142856,1371.6,50.9625199999999,1371.6,269.9,1371.6,131.774333333333,1371.6,102.836454545455,1371.6,71.4454666666666
1370.58,80.9529,1370.67,78.5741,1370.67,38.0965,1370.58,100.001,1370.67,83.3361,1370.58,28.5716,1370.71,23.8103,1370.58,61.9052,1370.13,30.9507,1370.58,69.0481,1370.55,52.3816999999999,1370.55,37.4114428571428,1370.55,26.1904571428572,1370.55,130.47708,1370.55,47.9613999999999,1370.55,51.9062599999999,1370.55,268.260666666667,1370.55,126.985666666667,1370.55,101.301472727273,1370.55,70.6354666666666
1369.53,69.034,1369.62,69.0358,1369.62,52.372,1369.53,111.883,1369.62,80.9386,1369.53,23.8048,1369.66,30.9471,1369.53,57.1316,1369.08,30.9443,1369.53,57.1316,1369.5,51.7758999999999,1369.5,36.7258857142856,1369.5,27.3768142857143,1369.5,122.83544,1369.5,46.5902857142856,1369.5,49.0386799999999,1369.5,241.224666666667,1369.5,130.133666666667,1369.5,99.3305636363636,1369.5,70.6198999999999
1368.48,83.2999,1368.57,73.7819,1368.57,47.6012,1368.48,85.6799,1368.57,114.243,1368.48,57.1199,1368.61,40.461,1368.48,73.7799,1368.03,28.5581,1368.48,45.2199,1368.45,50.6939499999999,1368.45,39.4388857142856,1368.45,25.3317428571429,1368.45,127.5692,1368.45,44.5398714285713,1368.45,50.9326599999999,1368.45,241.174,1368.45,119.001333333333,1368.45,101.258818181818,1368.45,75.3672666666666
1367.43,78.5238,1367.52,78.5259,1367.52,35.6936,1367.43,114.216,1367.52,88.0442,1367.43,35.6927,1367.56,42.8323,1367.43,69.0058,1366.97,30.9315,1367.43,59.4878,1367.4,51.7538499999999,1367.4,42.1508428571428,1367.4,24.6457357142857,1367.4,128.49244,1367.4,42.1525714285713,1367.4,52.34764,1367.4,242.708666666667,1367.4,124.527666666667,1367.4,101.672536363636,1367.4,72.1791666666666
1366.38,66.6127,1366.47,54.719,1366.47,40.4445,1366.38,97.54,1366.47,111.817,1366.38,28.5483,1366.5,16.6536,1366.38,61.8546,1365.92,16.652,1366.38,73.7497,1366.35,54.5981499999999,1366.35,44.5206428571428,1366.35,25.1501071428572,1366.35,127.51496,1366.35,42.4844428571428,1366.35,50.43498,1366.35,233.148933333333,1366.35,120.536333333333,1366.35,101.865718181818,1366.35,68.9922333333333
1365.33,76.1132,1365.42,80.8724,1365.42,28.5432,1365.33,97.52,1365.42,114.173,1365.33,23.7854,1365.45,33.3004,1365.33,54.7064,1364.87,28.5403,1365.33,47.5708,1365.3,54.3490999999999,1365.3,43.8327285714285,1365.3,24.2941,1365.3,130.34084,1365.3,41.4549857142856,1365.3,53.27882,1365.3,225.1716,1365.3,131.613,1365.3,101.193809090909,1365.3,59.4654333333333
1364.27,61.8293,1364.37,61.831,1364.37,42.8061,1364.27,109.39,1364.37,71.3434,1364.27,42.8049,1364.4,30.9155,1364.27,49.9391,1363.82,14.2672,1364.27,52.3171,1364.25,55.8838499999999,1364.25,42.4673714285714,1364.25,25.6480214285714,1364.25,136.9772,1364.25,41.1076857142856,1364.25,57.07292,1364.25,212.438266666667,1364.25,129.999666666667,1364.25,103.118981818182,1364.25,57.8662999999999
1363.22,54.684,1363.32,76.0841,1363.32,47.5526,1363.22,104.613,1363.32,90.3499,1363.22,35.6635,1363.35,26.1539,1363.22,61.8167,1362.77,38.038,1363.22,45.1737,1363.2,57.8935999999999,1363.2,40.4180571428571,1363.2,25.1337428571429,1363.2,137.89864,1363.2,39.4007285714285,1363.2,56.1111,1363.2,233,1363.2,129.974666666667,1363.2,103.097527272727,1363.2,57.8526666666666
1362.17,68.9353,1362.27,73.6914,1362.27,42.7886,1362.17,128.362,1362.27,66.56,1362.17,45.1645,1362.3,35.6571,1362.17,57.0499,1361.72,28.5226,1362.17,35.6562,1362.15,57.8820499999999,1362.15,41.0919428571428,1362.15,24.7895071428572,1362.15,135.96856,1362.15,39.7303857142856,1362.15,53.72136,1362.15,232.954,1362.15,132.323666666667,1362.15,103.9416,1362.15,61.0126999999999
1361.12,54.6616,1361.22,76.053,1361.22,45.1565,1361.12,97.4403,1361.22,83.1829,1361.12,49.9084,1361.25,23.7665,1361.12,68.9212,1360.67,23.7639,1361.12,57.0382,1361.09,59.8890499999999,1361.09,37.0110285714285,1361.09,26.3129785714286,1361.09,136.89352,1361.09,38.3644142857142,1361.09,55.6136,1361.09,239.246,1361.09,127.544333333333,1361.09,103.489036363636,1361.09,58.6234333333333
1360.07,68.9071,1360.16,64.1566,1360.16,38.0187,1360.07,106.925,1360.16,116.432,1360.07,49.8982,1360.2,42.771,1360.07,61.7787,1359.61,45.1421,1360.07,71.2832,1360.04,63.7969499999999,1360.04,36.6620571428571,1360.04,26.8162357142857,1360.04,134.01316,1360.04,38.6978142857142,1360.04,54.65138,1360.04,228.106666666667,1360.04,131.479,1360.04,102.819809090909,1360.04,55.4422999999999
1359.02,66.5173,1359.11,54.6407,1359.11,26.1325,1359.02,116.405,1359.11,104.53,1359.02,30.883,1359.14,26.1325,1359.02,66.5173,1358.56,21.3787,1359.02,64.1417,1358.99,64.9723499999999,1358.99,33.5983571428571,1358.99,27.31915,1358.99,134.93676,1358.99,39.7070428571428,1358.99,53.21346,1358.99,237.561333333333,1358.99,127.491333333333,1358.99,102.8018,1358.99,51.4730333333333
1357.96,76.0042,1358.06,59.3799,1358.06,61.7551,1357.96,123.507,1358.06,83.1318,1357.96,49.8778,1358.09,33.2527,1357.96,64.1286,1357.51,28.499,1357.96,76.0042,1357.94,66.0282999999999,1357.94,33.2514714285714,1357.94,26.9742071428572,1357.94,135.85624,1357.94,40.0368999999999,1357.94,54.1529,1357.94,232.763333333333,1357.94,133.007666666667,1357.94,102.349427272727,1357.94,58.5852999999999
1356.91,75.9886,1357.01,61.7424,1357.01,52.2436,1356.91,111.608,1357.01,90.2389,1356.91,33.245,1357.04,42.7447,1356.91,47.4929,1356.46,23.7442,1356.91,83.1126,1356.88,67.9156499999999,1356.88,34.6022285714285,1356.88,25.4425,1356.88,138.67736,1356.88,42.063757142857,1356.88,54.1417,1356.88,239.048666666667,1356.88,139.311666666667,1356.88,101.681054545455,1356.88,58.5736333333333
1355.86,64.1023,1355.95,73.6009,1355.95,40.3618,1355.86,92.5922,1355.95,106.84,1355.86,35.6124,1355.98,26.1164,1355.86,59.3539,1355.4,28.4871,1355.86,80.7214,1355.83,69.3251999999999,1355.83,33.9145714285714,1355.83,25.7770785714286,1355.83,140.54964,1355.83,45.1070714285713,1355.83,54.13146,1355.83,245.327333333333,1355.83,136.911,1355.83,102.739654545455,1355.83,65.6863666666666
1354.8,78.3311,1354.9,78.3332,1354.9,42.7272,1354.8,123.431,1354.9,102.071,1354.8,42.7261,1354.93,26.1111,1354.8,54.5944,1354.35,28.4812,1354.8,102.068,1354.78,70.6150999999999,1354.78,34.5864999999999,1354.78,26.1115785714286,1354.78,138.6242,1354.78,44.419057142857,1354.78,51.74756,1354.78,257.938666666667,1354.78,137.674333333333,1354.78,102.069563636364,1354.78,60.9239333333333
1353.75,87.8078,1353.85,59.3312,1353.85,30.8522,1353.75,104.42,1353.85,94.9299,1353.75,40.3441,1353.88,30.8522,1353.75,56.9564,1353.3,26.1023,1353.75,97.3005,1353.72,72.7369499999999,1353.72,37.6324571428571,1353.72,25.9365714285714,1353.72,141.44356,1353.72,45.0898714285713,1353.72,50.31254,1353.72,265.798,1353.72,129.734,1353.72,100.538518181818,1353.72,56.9577333333333
1352.7,61.6901,1352.79,64.0645,1352.79,42.7097,1352.7,118.635,1352.79,94.9104,1352.7,40.3358,1352.82,30.8459,1352.7,49.8266,1352.24,30.8418,1352.7,71.1809,1352.67,75.0951999999999,1352.67,35.9294571428571,1352.67,24.5752428571429,1352.67,134.77156,1352.67,47.1160285714285,1352.67,50.30134,1352.67,264.160666666667,1352.67,124.964333333333,1352.67,98.3608727272727,1352.67,54.5728666666666
1351.64,68.7941,1351.74,75.9127,1351.74,42.7009,1351.64,109.122,1351.74,94.8909,1351.64,54.5608,1351.77,30.8395,1351.64,42.6998,1351.19,30.8354,1351.64,116.238,1351.62,80.0612999999999,1351.62,38.2933999999999,1351.62,24.9073428571429,1351.62,125.2564,1351.62,46.7676142857142,1351.62,49.81588,1351.62,251.457333333333,1351.62,124.936,1351.62,97.9085818181818,1351.62,63.2560333333333
1350.59,68.7799,1350.68,68.7818,1350.68,37.9486,1350.59,109.099,1350.68,80.6407,1350.59,42.691,1350.72,26.0896,1350.59,59.2931,1350.13,21.3431,1350.59,99.6123,1350.56,85.3796499999999,1350.56,39.9791428571428,1350.56,24.5633785714286,1350.56,122.3832,1350.56,46.0806428571428,1350.56,50.75396,1350.56,237.175333333333,1350.56,124.909666666667,1350.56,97.0255545454545,1350.56,69.5700999999999
1349.53,68.7658,1349.63,75.8816,1349.63,45.0547,1349.53,92.4782,1349.63,101.966,1349.53,49.7959,1349.66,37.9407,1349.53,47.4247,1349.08,23.7097,1349.53,97.2206,1349.51,91.8814499999999,1349.51,40.3103714285714,1349.51,25.0672857142857,1349.51,125.2022,1349.51,45.0547857142856,1349.51,51.21924,1349.51,233.96,1349.51,132.789666666667,1349.51,96.3595363636364,1349.51,74.3003999999999
1348.48,80.6054,1348.58,87.72,1348.58,21.3373,1348.48,111.425,1348.58,68.7535,1348.48,45.0442,1348.61,26.0789,1348.48,59.2687,1348.02,28.4457,1348.48,80.6054,1348.45,98.0275499999999,1348.45,40.3015999999999,1348.45,25.73935,1348.45,121.38036,1348.45,43.6892142857142,1348.45,51.209,1348.45,232.334,1348.45,141.452333333333,1348.45,95.9084636363636,1348.45,67.9611666666666
1347.42,85.3294,1347.52,92.4426,1347.52,49.7768,1347.42,118.513,1347.52,99.5536,1347.42,40.2944,1347.55,30.8142,1347.42,42.6647,1346.97,28.4398,1347.42,73.4781,1347.4,101.9209,1347.4,43.0019857142856,1347.4,25.0576785714286,1347.4,124.19912,1347.4,42.326357142857,1347.4,49.77622,1347.4,238.608,1347.4,137.476333333333,1347.4,96.5362,1347.4,68.7379333333333
1346.37,82.942,1346.47,78.2046,1346.47,28.438,1346.37,85.3118,1346.47,87.6839,1346.37,37.9164,1346.5,16.5888,1346.37,56.8745,1345.91,28.4338,1346.37,75.8327,1346.34,102.8498,1346.34,44.0091714285714,1346.34,25.5598071428572,1346.34,135.54892,1346.34,42.9952142857142,1346.34,50.23926,1346.34,240.134666666667,1346.34,139.818333333333,1346.34,98.4531181818182,1346.34,61.6159333333333
1345.31,66.34,1345.41,99.5126,1345.41,40.2789,1345.31,92.4021,1345.41,99.5126,1345.31,45.0164,1345.44,30.8015,1345.31,68.7093,1344.86,37.9039,1345.31,87.6635,1345.29,98.8023499999999,1345.29,43.6640857142856,1345.29,25.72455,1345.29,142.15488,1345.29,44.0007428571428,1345.29,48.33338,1345.29,257.461333333333,1345.29,124.782333333333,1345.29,98.8634909090909,1345.29,60.8117333333333
1344.26,85.2767,1344.36,87.6478,1344.36,23.6886,1344.26,90.0143,1344.36,87.6478,1344.26,45.0072,1344.39,26.0574,1344.26,33.1632,1343.8,30.7905,1344.26,78.1703,1344.23,94.2802999999999,1344.23,42.9774571428571,1344.23,25.0410928571429,1344.23,139.2852,1344.23,42.6386999999999,1344.23,48.32412,1344.23,266.884666666667,1344.23,134.231666666667,1344.23,98.8414909090909,1344.23,63.1663666666666
1343.2,68.681,1343.3,85.2614,1343.3,47.3675,1343.2,94.7324,1343.3,99.4717,1343.2,49.7345,1343.33,28.4205,1343.2,54.4711,1342.75,47.3601,1343.2,68.681,1343.18,87.5116499999999,1343.18,43.3058142857142,1343.18,25.8815142857143,1343.18,143.0466,1343.18,42.2917999999999,1343.18,50.20774,1343.18,268.409333333333,1343.18,134.992333333333,1343.18,97.0989,1343.18,69.4707999999999
1342.15,80.5059,1342.24,78.1402,1342.24,37.8862,1342.15,92.3451,1342.24,80.5081,1342.15,30.7817,1342.28,16.5752,1342.15,52.0921,1341.69,44.9827,1342.15,35.5173,1342.12,82.5212499999999,1342.12,44.9882714285714,1342.12,25.7078571428572,1342.12,152.48668,1342.12,42.6210857142856,1342.12,51.14472,1342.12,290.448666666667,1342.12,146.015666666667,1342.12,97.0798727272727,1342.12,71.8239666666666
1341.09,85.224,1341.19,92.3285,1341.19,30.7762,1341.09,113.632,1341.19,99.4307,1341.09,33.1427,1341.22,35.5109,1341.09,28.408,1340.64,16.5691,1341.09,68.6527,1341.07,76.4673499999999,1341.07,48.3593142857142,1341.07,26.2089785714286,1341.07,153.401,1341.07,41.2593857142856,1341.07,52.55332,1341.07,307.75,1341.07,145.197,1341.07,99.2117,1341.07,66.2861999999999
1340.04,82.8396,1340.13,94.6764,1340.13,61.5396,1340.04,89.9402,1340.13,97.0433,1340.04,42.6032,1340.16,28.4029,1340.04,44.9701,1339.58,18.9322,1340.04,56.8043,1340.01,73.2561999999999,1340.01,45.9831857142856,1340.01,27.0498571428572,1340.01,157.1542,1340.01,43.6174571428571,1340.01,58.22216,1340.01,314.006,1340.01,151.478,1340.01,98.9762545454546,1340.01,70.2164999999999
1338.98,61.5253,1339.08,80.4583,1339.08,42.5956,1338.98,139.615,1339.08,101.756,1338.98,35.4954,1339.11,33.1299,1338.98,42.5944,1338.52,30.7584,1338.98,47.3272,1338.95,68.2703499999999,1338.95,45.9739142857142,1338.95,26.19915,1338.95,163.75192,1338.95,42.5951428571428,1338.95,58.68596,1338.95,290.278,1338.95,145.137666666667,1338.95,99.3865363636364,1338.95,59.9487666666666
1337.92,78.0737,1338.02,97.0033,1338.02,47.3187,1337.92,85.1713,1338.02,120.663,1337.92,37.8539,1338.05,23.6593,1337.92,40.2198,1337.47,28.3864,1337.92,52.0491,1337.9,66.3636999999999,1337.9,49.0075285714285,1337.9,26.1945142857143,1337.9,160.88376,1337.9,43.9354857142856,1337.9,53.94396,1337.9,282.327333333333,1337.9,145.108333333333,1337.9,100.012563636364,1337.9,65.4562999999999
1336.87,63.8653,1336.96,92.2524,1336.96,49.6743,1336.87,78.0576,1336.96,94.6178,1336.87,42.5769,1336.99,44.9434,1336.87,40.2115,1336.41,28.3805,1336.87,63.8653,1336.84,63.1568499999999,1336.84,48.9982571428571,1336.84,25.1753071428572,1336.84,158.0094,1336.84,47.6428999999999,1336.84,55.35186,1336.84,283.845333333333,1336.84,136.403666666667,1336.84,100.422663636364,1336.84,67.0167999999999
1335.81,68.5819,1335.9,87.5034,1335.9,40.2043,1335.81,87.5011,1335.9,111.153,1335.81,42.5681,1335.94,33.1094,1335.81,54.3926,1335.35,21.2809,1335.81,49.6628,1335.78,62.1978499999999,1335.78,46.9621999999999,1335.78,23.8186714285714,1335.78,154.19392,1335.78,48.9851428571428,1335.78,51.55688,1335.78,291.672,1335.78,140.317,1335.78,99.9736,1335.78,71.7363333333333
1334.75,66.2034,1334.85,94.5787,1334.85,40.196,1334.75,106.398,1334.85,108.766,1334.75,26.0085,1334.88,18.9157,1334.75,61.4745,1334.29,18.9124,1334.75,56.7457,1334.73,60.4113499999999,1334.73,46.2768142857142,1334.73,24.3206214285714,1334.73,150.37628,1334.73,49.3134285714285,1334.73,45.8695,1334.73,283.730666666667,1334.73,141.863666666667,1334.73,97.1577727272727,1334.73,72.5091666666666
1333.69,80.3732,1333.79,75.6474,1333.79,30.7317,1333.69,108.74,1333.79,94.5592,1333.69,40.1866,1333.82,9.45591,1333.69,52.0062,1333.24,30.7263,1333.69,68.5536,1333.67,60.0434499999999,1333.67,42.8881999999999,1333.67,23.6390428571429,1333.67,147.50848,1333.67,50.3180999999999,1333.67,47.7501,1333.67,267.914666666667,1333.67,141.836,1333.67,98.2101363636364,1333.67,66.1895666666666
1332.64,66.176,1332.73,63.8143,1332.73,47.2698,1332.64,89.8103,1332.73,85.0857,1332.64,33.088,1332.76,16.5444,1332.64,35.4514,1332.18,47.2613,1332.64,47.2686,1332.61,59.2037499999999,1332.61,44.9054285714285,1332.61,23.2964857142857,1332.61,154.09604,1332.61,48.9576571428571,1332.61,51.52272,1332.61,252.102,1332.61,135.505,1332.61,97.7589545454546,1332.61,73.2662
1331.58,51.9847,1331.67,80.3421,1331.67,28.356,1331.58,77.977,1331.67,125.239,1331.58,23.6294,1331.71,28.356,1331.58,54.3476,1331.12,16.538,1331.58,59.0735,1331.55,60.6093499999999,1331.55,43.8840857142857,1331.55,23.6289571428572,1331.55,145.55872,1331.55,50.974457142857,1331.55,52.9277,1331.55,247.32,1331.55,135.474666666667,1331.55,100.101363636364,1331.55,73.2505666666666
1330.52,59.0613,1330.62,82.688,1330.62,30.7127,1330.52,94.4981,1330.62,127.576,1330.52,47.249,1330.65,42.5252,1330.52,59.0613,1330.06,40.1553,1330.52,75.5985,1330.49,59.2980999999999,1330.49,45.5597571428571,1330.49,23.4556714285714,1330.49,144.58484,1330.49,48.6007714285713,1330.49,57.16958,1330.49,247.270666666667,1330.49,140.170666666667,1330.49,99.8677636363636,1330.49,74.0247
1329.46,68.4969,1329.56,70.8608,1329.56,40.1544,1329.46,103.926,1329.56,115.739,1329.46,23.6196,1329.59,51.9645,1329.46,49.6012,1329,28.339,1329.46,66.135,1329.44,59.2859999999999,1329.44,46.8993285714285,1329.44,23.2824214285714,1329.44,134.16424,1329.44,47.9136428571428,1329.44,56.6881,1329.44,251.944,1329.44,140.932,1329.44,98.9868545454545,1329.44,69.2851333333333
1328.4,59.0369,1328.5,96.823,1328.5,40.1461,1328.4,80.2901,1328.5,134.608,1328.4,42.5065,1328.53,18.8923,1328.4,49.591,1327.94,16.5276,1328.4,33.0606,1328.38,58.6827999999999,1328.38,47.9034428571428,1328.38,25.9754285714286,1328.38,138.85596,1328.38,45.8804999999999,1328.38,54.78796,1328.38,236.150666666667,1328.38,139.328,1328.38,97.6800727272727,1328.38,66.1215
1327.34,61.3856,1327.44,92.0809,1327.44,54.3041,1327.34,110.966,1327.44,127.497,1327.34,30.6928,1327.47,25.9715,1327.34,37.7758,1326.89,28.3271,1327.34,56.6637,1327.32,58.4348499999999,1327.32,46.5458571428571,1327.32,26.4759071428572,1327.32,138.82176,1327.32,45.5336428571428,1327.32,57.13672,1327.32,236.100666666667,1327.32,135.363,1327.32,97.2307272727273,1327.32,68.4683
1326.28,54.2914,1326.38,73.1774,1326.38,40.1295,1326.28,113.304,1326.38,113.307,1326.28,33.047,1326.41,28.3267,1326.28,44.8494,1325.83,23.601,1326.28,56.6519,1326.26,58.7756999999999,1326.26,48.8960857142857,1326.26,26.4702857142857,1326.26,144.45924,1326.26,43.1653285714285,1326.26,51.93208,1326.26,234.474666666667,1326.26,140.056666666667,1326.26,98.7112818181818,1326.26,70.0279666666666
1325.23,68.4402,1325.32,77.8824,1325.32,51.9216,1325.23,92.0403,1325.32,118.004,1325.23,47.2002,1325.35,30.6809,1325.23,47.2002,1324.77,16.5172,1325.23,63.7202,1325.2,59.9440999999999,1325.2,48.5488857142856,1325.2,27.8133857142857,1325.2,143.48728,1325.2,41.4718428571428,1325.2,48.14442,1325.2,247.014666666667,1325.2,140.813666666667,1325.2,100.619663636364,1325.2,71.5873
1324.17,56.6285,1324.26,75.5066,1324.26,40.1129,1324.17,103.819,1324.26,117.979,1324.17,42.4713,1324.29,30.6745,1324.17,68.4261,1323.71,25.9502,1324.17,68.4261,1324.14,61.7009499999999,1324.14,50.8991285714285,1324.14,28.4817428571429,1324.14,148.18284,1324.14,40.4509857142856,1324.14,48.60732,1324.14,253.255333333333,1324.14,143.930666666667,1324.14,101.029645454545,1324.14,62.9223666666666
1323.11,77.848,1323.2,73.1319,1323.2,30.6682,1323.11,89.6431,1323.2,122.673,1323.11,35.3855,1323.23,23.5909,1323.11,51.8987,1322.65,21.2275,1323.11,70.7709,1323.08,61.9242999999999,1323.08,50.5491285714285,1323.08,29.9929214285714,1323.08,137.77312,1323.08,40.7784857142856,1323.08,50.9556,1323.08,254.776,1323.08,154.908,1323.08,102.939654545455,1323.08,55.0458666666666
1322.05,58.9635,1322.14,70.7581,1322.14,66.0409,1322.05,84.9075,1322.14,113.213,1322.05,44.8123,1322.17,40.0962,1322.05,47.1708,1321.59,30.6555,1322.05,68.3977,1322.02,63.6806999999999,1322.02,48.5175285714285,1322.02,32.3456,1322.02,128.3086,1322.02,38.0729428571428,1322.02,47.64132,1322.02,259.44,1322.02,152.52,1322.02,102.487836363636,1322.02,55.0312
